-5,28119E-06
-4,88329E-06
-4,4915E-06
-4,09948E-06
-3,71974E-06
-3,35676E-06
-3,01471E-06
-2,69501E-06
-2,40201E-06
-2,13564E-06
-1,89096E-06
-1,66984E-06
-1,46929E-06
-1,29029E-06
-1,13187E-06
-9,95287E-07
-8,65814E-07
-7,43823E-07
-6,35074E-07
-5,35246E-07
-4,45426E-07
-3,64203E-07
-2,905E-07
-2,27097E-07
-1,66639E-07
-1,13993E-07
-6,63869E-08
-2,39295E-08
1,17388E-08
4,58264E-08
7,62762E-08
1,02634E-07
1,27584E-07
1,49403E-07
1,69519E-07
1,89303E-07
2,0716E-07
2,23222E-07
2,41365E-07
2,57541E-07
2,73887E-07
2,89637E-07
3,04866E-07
3,22376E-07
3,37445E-07
3,55079E-07
3,71301E-07
3,8911E-07
4,06492E-07
4,26828E-07
4,48668E-07
4,72365E-07
5,00189E-07
5,33164E-07
5,73851E-07
6,24015E-07
6,87279E-07
7,66047E-07
8,66806E-07
9,85064E-07
1,00855E-06
1,17881E-06
1,36565E-06
1,57011E-06
1,78348E-06
2,00174E-06
2,22087E-06
2,43387E-06
2,64129E-06
2,83157E-06
3,00636E-06
3,1664E-06
3,30353E-06
3,42141E-06
3,52328E-06
3,60924E-06
5,20435E-07
4,9883E-07
4,78905E-07
4,54014E-07
4,28814E-07
4,00848E-07
3,70358E-07
3,3864E-07
3,02753E-07
2,72903E-07
2,28768E-07
1,90389E-07
1,56515E-07
1,19977E-07
8,3309E-08
5,56137E-08
2,82809E-08
4,65855E-09
-8,6401E-09
-1,99875E-08
-3,05312E-08
-3,7629E-08
-4,22131E-08
-4,50473E-08
-4,61232E-08
-4,80316E-08
-4,89193E-08
-5,14082E-08
-5,01777E-08
-5,21513E-08
-5,2191E-08
-5,46156E-08
-5,61432E-08
-5,86997E-08
-5,85702E-08
-6,23775E-08
-6,4956E-08
-6,80611E-08
-7,24376E-08
-7,70754E-08
-8,00752E-08
-8,37112E-08
-9,0449E-08
-9,82003E-08
-1,0365E-07
-1,12495E-07
-1,22338E-07
-1,32997E-07
-1,45713E-07
-1,60741E-07
-1,76468E-07
-1,94712E-07
-2,16163E-07
-2,40799E-07
-2,68524E-07
-2,99978E-07
-3,356E-07
-3,72764E-07
-4,16781E-07
-4,66459E-07
-5,20605E-07
-5,79602E-07
-6,44033E-07
-7,16328E-07
-7,92953E-07
-8,75486E-07
-9,65401E-07
-1,0473E-06
-1,14825E-06
-1,2546E-06
-1,36616E-06
-1,48156E-06
-1,60264E-06
-1,72921E-06
-1,85958E-06
-1,99438E-06
