Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
79;-0,0299999993294477;-1,05208516743005E-06;28514,80078125;835,5390625;
80;-0,0399999991059303;-1,22698236282304E-06;32600,3046875;845,607421875;
81;-0,0500000007450581;-1,45456544942135E-06;34374,52734375;855,677734375;
82;-0,0599999986588955;-1,68143810697075E-06;35683,73828125;865,748046875;
83;-0,0700000002980232;-1,93827986549877E-06;36114,49609375;875,8173828125;
84;-0,0799999982118607;-2,21645723286201E-06;36093,63671875;885,88671875;
85;-0,0900000035762787;-2,52593372351839E-06;35630,390625;895,95703125;
86;-0,100000001490116;-2,84337011180469E-06;35169,53515625;906,0244140625;
87;-0,109999999403954;-3,20008098242397E-06;34374,12890625;916,0947265625;
88;-0,119999997317791;-3,57151975549641E-06;33599,140625;926,1640625;
89;-0,129999995231628;-3,95188408219838E-06;32895,69921875;936,232421875;
90;-0,140000000596046;-4,37105472883559E-06;32028,8828125;946,30078125;
91;-0,150000005960464;-4,77128878628719E-06;31438,048828125;956,37109375;
92;-0,159999996423721;-5,2446298468567E-06;30507,39453125;966,4404296875;
93;-0,170000001788139;-5,81532549404074E-06;29233,1015625;976,509765625;
94;-0,180000007152557;-6,23637242824771E-06;28862,93359375;986,5791015625;
95;-0,189999997615814;-6,68540269543882E-06;28420,126953125;996,6474609375;
96;-0,200000002980232;-7,16812201062567E-06;27901,310546875;1006,7158203125;
97;-0,209999993443489;-7,65974527894286E-06;27416,0546875;1016,78515625;
98;-0,219999998807907;-8,25169445306528E-06;26661,19140625;1026,8544921875;
99;-0,230000004172325;-8,68200459080981E-06;26491,578125;1036,9228515625;
100;-0,239999994635582;-9,18403839023085E-06;26132,294921875;1046,990234375;
101;-0,25;-9,69550455920398E-06;25785,146484375;1057,0576171875;
102;-0,259999990463257;-1,02000713013695E-05;25490,017578125;1067,123046875;
103;-0,270000010728836;-1,05467788671376E-05;25600,234375;1097,2705078125;
104;-0,280000001192093;-1,10950832095114E-05;25236,404296875;1107,3408203125;
105;-0,28999999165535;-1,16459441414918E-05;24901,373046875;1117,41015625;
106;-0,300000011920929;-1,21605507956701E-05;24669,935546875;1127,4775390625;
107;-0,310000002384186;-1,27162657008739E-05;24378,2265625;1137,5478515625;
108;-0,319999992847443;-1,32701397888013E-05;24114,2890625;1147,6171875;
109;-0,330000013113022;-1,38217956191511E-05;23875,3359375;1157,685546875;
110;-0,340000003576279;-1,43813294926076E-05;23641,763671875;1167,7548828125;
111;-0,349999994039536;-1,49473125929944E-05;23415,580078125;1177,8232421875;
112;-0,360000014305115;-1,55878587975167E-05;23094,8984375;1187,8916015625;
113;-0,370000004768372;-1,6204830899369E-05;22832,697265625;1197,9638671875;
114;-0,379999995231628;-1,67254347616108E-05;22719,88671875;1208,033203125;
115;-0,389999985694885;-1,72634881892009E-05;22591,03125;1218,1015625;
116;-0,400000005960464;-1,78021418832941E-05;22469,20703125;1228,171875;
117;-0,409999996423721;-1,83742158696987E-05;22313,876953125;1238,240234375;
118;-0,419999986886978;-1,89571655937471E-05;22155,2109375;1248,30859375;
119;-0,430000007152557;-1,95356169570005E-05;22011,078125;1258,3779296875;
120;-0,439999997615814;-2,01127495529363E-05;21876,669921875;1268,4482421875;
121;-0,449999988079071;-2,06826680368977E-05;21757,34765625;1278,5185546875;
122;-0,46000000834465;-2,12292452488327E-05;21668,22265625;1288,5869140625;
123;-0,469999998807907;-2,17625183722703E-05;21596,765625;1298,65625;
124;-0,479999989271164;-2,23362130782334E-05;21489,765625;1308,7255859375;
125;-0,490000009536743;-2,29135512199719E-05;21384,7265625;1318,7939453125;
126;-0,5;-2,34666222240776E-05;21306,859375;1328,8623046875;
127;-0,509999990463257;-2,40261979342904E-05;21226,828125;1338,9306640625;
128;-0,519999980926514;-2,46064373641275E-05;21132,6796875;1349;
129;-0,529999971389771;-2,51737947110087E-05;21053,638671875;1359,0693359375;
130;-0,540000021457672;-2,57682040682994E-05;20956,060546875;1369,1396484375;
131;-0,550000011920929;-2,63924230239354E-05;20839,314453125;1379,2080078125;
132;-0,560000002384186;-2,69879601546563E-05;20749,994140625;1389,2763671875;
133;-0,569999992847443;-2,75910661002854E-05;20658,861328125;1399,3466796875;
134;-0,579999983310699;-2,82758483081125E-05;20512,205078125;1409,4150390625;
135;-0,589999973773956;-2,89790750684915E-05;20359,517578125;1419,4853515625;
136;-0,600000023841858;-3,0090035579633E-05;19940,15625;1429,5556640625;
137;-0,610000014305115;-3,08051930915099E-05;19801,857421875;1439,6259765625;
138;-0,620000004768372;-3,14468525175471E-05;19715,8046875;1449,6943359375;
139;-0,629999995231628;-3,20514845952857E-05;19655,875;1459,7646484375;
140;-0,639999985694885;-3,26351510011591E-05;19610,755859375;1469,83203125;
141;-0,649999976158142;-3,32543277181685E-05;19546,328125;1479,90234375;
142;-0,660000026226044;-3,38697973347735E-05;19486,388671875;1489,9716796875;
143;-0,670000016689301;-3,4459211747162E-05;19443,27734375;1500,0419921875;
144;-0,680000007152557;-3,50418595189694E-05;19405,36328125;1510,111328125;
145;-0,689999997615814;-3,5655280953506E-05;19351,97265625;1520,181640625;
146;-0,699999988079071;-3,63023100362625E-05;19282,51953125;1530,251953125;
147;-0,709999978542328;-3,69026347470935E-05;19239,818359375;1540,3203125;
148;-0,720000028610229;-3,75233867089264E-05;19188,03515625;1550,3896484375;
149;-0,730000019073486;-3,8176636735443E-05;19121,642578125;1560,4599609375;
150;-0,740000009536743;-3,86502943001688E-05;19146,0390625;1570,529296875;
151;-0,75;-3,92525616916828E-05;19107,033203125;1580,5986328125;
