Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
75;-0,259999990463257;-3,5812604437524E-06;72600,1328125;765,154296875;
76;-0,25;-3,25482938023924E-06;76808,9453125;775,2236328125;
77;-0,239999994635582;-2,95466065836081E-06;81227,6015625;785,29296875;
78;-0,230000004172325;-2,6767820600071E-06;85924,0703125;795,361328125;
79;-0,219999998807907;-2,41908492171206E-06;90943,4765625;805,4306640625;
80;-0,209999993443489;-2,18420518649509E-06;96144,8125;815,5;
81;-0,200000002980232;-1,97318149730563E-06;101359,1484375;825,5673828125;
82;-0,189999997615814;-1,77387789790373E-06;107109,9609375;835,63671875;
83;-0,180000007152557;-1,60619583766675E-06;112066,0390625;845,705078125;
84;-0,170000001788139;-1,43972067689901E-06;118078,4609375;855,7724609375;
85;-0,159999996423721;-1,29376371660328E-06;123670,1875;865,8427734375;
86;-0,150000005960464;-1,15866862415714E-06;129458,9375;875,9130859375;
87;-0,140000000596046;-1,04079265383916E-06;134512,859375;885,982421875;
88;-0,129999995231628;-9,31814099658368E-07;139512,796875;906,1025390625;
89;-0,119999997317791;-8,22840604541852E-07;145836,265625;916,1708984375;
90;-0,109999999403954;-7,27463827843167E-07;151210,265625;926,2412109375;
91;-0,100000001490116;-6,40780001504027E-07;156059,796875;936,310546875;
92;-0,0900000035762787;-5,5791770137148E-07;161314,125;946,3798828125;
93;-0,0799999982118607;-4,81795893847448E-07;166045,40625;956,451171875;
94;-0,0700000002980232;-4,09483419616663E-07;170947,09375;966,51953125;
95;-0,0599999986588955;-3,46468794987231E-07;173175,765625;976,5888671875;
96;-0,0500000007450581;-2,88707809659172E-07;173185,484375;986,658203125;
97;-0,0399999991059303;-2,33417310369077E-07;171366,890625;996,7255859375;
98;-0,0299999993294477;-1,84733352170952E-07;162396,234375;1006,7939453125;
99;-0,0199999995529652;-1,32869999447394E-07;150523,0625;1016,861328125;
100;-0,00999999977648258;-1,01753613535038E-07;98276,609375;1026,9296875;
101;0;-6,35967722928399E-08;0;1036,9990234375;
102;0,00999999977648258;-3,95457533386434E-08;-252871,640625;1047,0673828125;
103;0,0199999995529652;-5,3281574707853E-09;-3753642,75;1057,13671875;
104;0,0299999993294477;1,96249168027407E-08;1528668,875;1067,20703125;
105;0,0399999991059303;3,56193403661109E-08;1122985,375;1077,2763671875;
106;0,0500000007450581;6,28439877914388E-08;795621,0625;1087,345703125;
107;0,0599999986588955;8,46752499228387E-08;708589,5625;1097,4130859375;
108;0,0700000002980232;9,00182755003698E-08;777619,875;1107,4833984375;
109;0,0799999982118607;1,11689345771993E-07;716272,4375;1117,5537109375;
110;0,0900000035762787;1,27948936778921E-07;703405,625;1127,62109375;
111;0,100000001490116;1,39373753427208E-07;717495,25;1137,6904296875;
112;0,109999999403954;1,53881885012197E-07;714834;1147,7587890625;
113;0,119999997317791;1,63577865919251E-07;733595,5625;1157,8271484375;
114;0,129999995231628;1,74792859297668E-07;743737,4375;1167,896484375;
115;0,140000000596046;1,80213305611687E-07;776857,1875;1177,96484375;
116;0,150000005960464;1,96830583831797E-07;762076,75;1188,0322265625;
117;0,159999996423721;2,07810543884079E-07;769932,0625;1198,103515625;
118;0,170000001788139;2,1872895672459E-07;777217,625;1208,1728515625;
119;0,180000007152557;2,29478033020314E-07;784388,8125;1218,2412109375;
120;0,189999997615814;2,37841405237305E-07;798851,625;1228,3095703125;
121;0,200000002980232;2,50473988216982E-07;798486,125;1238,3779296875;
122;0,209999993443489;2,63800501443257E-07;796056,0625;1248,447265625;
123;0,219999998807907;2,78206528037117E-07;790779,4375;1258,515625;
124;0,230000004172325;2,87243210550514E-07;800715,1875;1268,5849609375;
125;0,239999994635582;3,02592127354728E-07;793146,875;1278,654296875;
126;0,25;3,16786156417948E-07;789175,875;1288,72265625;
