-2,79642E-05
-2,76042E-05
-2,74144E-05
-2,70795E-05
-2,67465E-05
-2,6357E-05
-2,59615E-05
-2,54803E-05
-2,50322E-05
-2,45605E-05
-2,41058E-05
-2,37868E-05
-2,34454E-05
-2,30393E-05
-2,26642E-05
-2,21037E-05
-2,17322E-05
-2,1288E-05
-2,09992E-05
-2,05887E-05
-2,02104E-05
-1,97847E-05
-1,93647E-05
-1,89693E-05
-1,85783E-05
-1,82109E-05
-1,78492E-05
-1,74975E-05
-1,71962E-05
-1,68535E-05
-1,65389E-05
-1,62035E-05
-1,58715E-05
-1,5544E-05
-1,52036E-05
-1,48098E-05
-1,4483E-05
-1,41836E-05
-1,38696E-05
-1,35678E-05
-1,32946E-05
-1,30308E-05
-1,27643E-05
-1,25053E-05
-1,22374E-05
-1,19654E-05
-1,17216E-05
-1,14598E-05
-1,1154E-05
-1,0931E-05
-1,06954E-05
-1,04454E-05
-1,02082E-05
-9,96884E-06
-9,70221E-06
-9,43642E-06
-9,18575E-06
-8,93869E-06
-8,68785E-06
-8,44728E-06
-8,19396E-06
-7,94971E-06
-7,703E-06
-7,42053E-06
-7,17369E-06
-6,92415E-06
-6,6741E-06
-6,43021E-06
-6,18601E-06
-5,94783E-06
-5,72388E-06
-5,51169E-06
-5,29222E-06
-5,07726E-06
-4,86549E-06
-4,65767E-06
-4,44761E-06
-4,24861E-06
-4,04335E-06
-3,83118E-06
-3,61426E-06
-3,38285E-06
-3,12866E-06
-2,83489E-06
-2,52725E-06
-2,18948E-06
-1,98927E-06
-1,87768E-06
-1,80626E-06
-1,75217E-06
-1,71974E-06
-1,68794E-06
-1,63818E-06
-1,56471E-06
-1,47404E-06
-1,36747E-06
-1,258E-06
-1,15139E-06
-1,04501E-06
-9,70479E-07
-8,54642E-07
-7,41355E-07
-6,30113E-07
-5,24529E-07
-4,21428E-07
-3,20902E-07
-2,27245E-07
-1,40245E-07
-5,43151E-08
2,69223E-08
1,01922E-07
1,71052E-07
2,33569E-07
2,86541E-07
3,30492E-07
3,63216E-07
3,87272E-07
4,02116E-07
4,11958E-07
4,18477E-07
4,24501E-07
4,27135E-07
4,28938E-07
4,30254E-07
4,33267E-07
4,3615E-07
4,37731E-07
4,39174E-07
4,3987E-07
