-3,93015E-05
-3,9076E-05
-4,2937E-05
-4,28753E-05
-4,23607E-05
-4,16001E-05
-4,0593E-05
-3,94739E-05
-3,84879E-05
-3,75644E-05
-3,6731E-05
-3,59193E-05
-3,50872E-05
-3,43894E-05
-3,36274E-05
-3,28797E-05
-3,22054E-05
-3,16189E-05
-3,1012E-05
-3,04089E-05
-2,97809E-05
-2,91082E-05
-2,85415E-05
-2,80295E-05
-2,74284E-05
-2,67826E-05
-2,62127E-05
-2,56254E-05
-2,50286E-05
-2,44487E-05
-2,38856E-05
-2,33465E-05
-2,27893E-05
-2,23583E-05
-2,20941E-05
-2,15906E-05
-2,12019E-05
-2,07664E-05
-2,02946E-05
-1,99573E-05
-1,97434E-05
-1,9341E-05
-1,89258E-05
-1,86122E-05
-1,82092E-05
-1,78106E-05
-1,73814E-05
-1,68877E-05
-1,64773E-05
-1,61222E-05
-1,58123E-05
-1,54612E-05
-1,50441E-05
-1,46972E-05
-1,43624E-05
-1,39956E-05
-1,36502E-05
-1,33053E-05
-1,29843E-05
-1,26946E-05
-1,23982E-05
-1,2135E-05
-1,18872E-05
-1,15928E-05
-1,12702E-05
-1,09901E-05
-1,06925E-05
-1,04212E-05
-1,00777E-05
-9,8258E-06
-9,4954E-06
-9,1735E-06
-8,86548E-06
-8,58843E-06
-8,31448E-06
-8,02918E-06
-7,76583E-06
-7,54575E-06
-7,33244E-06
-7,1318E-06
-6,89455E-06
-6,71335E-06
-6,53323E-06
-6,50898E-06
-6,17925E-06
-6,00448E-06
-5,99994E-06
-5,72376E-06
-5,58014E-06
-5,46463E-06
-5,32843E-06
-5,20194E-06
-5,04283E-06
-4,92597E-06
-4,81819E-06
-4,73537E-06
-4,57133E-06
-4,40728E-06
-4,20729E-06
-3,99329E-06
-3,73988E-06
-3,4772E-06
-3,18163E-06
-2,88913E-06
-2,56345E-06
-2,26135E-06
-1,91198E-06
-1,58046E-06
-1,26587E-06
-9,88902E-07
-6,67962E-07
-3,64564E-07
-1,35654E-07
1,18194E-07
3,88643E-07
5,89701E-07
8,08838E-07
1,00525E-06
9,42527E-07
1,12678E-06
1,2789E-06
1,39937E-06
1,50151E-06
1,5593E-06
1,59482E-06
1,5976E-06
1,58241E-06
1,53612E-06
1,54509E-06
1,50477E-06
1,48995E-06
1,47053E-06
1,4571E-06
1,42862E-06
1,41136E-06
1,38025E-06
1,34999E-06
1,3204E-06
1,30033E-06
1,27429E-06
1,25065E-06
1,23E-06
1,2297E-06
1,18982E-06
1,18853E-06
1,18264E-06
1,16014E-06
1,15139E-06
1,13376E-06
1,15469E-06
1,1286E-06
1,15047E-06
1,15369E-06
1,15823E-06
1,15169E-06
1,16158E-06
1,1783E-06
1,18564E-06
1,19828E-06
1,19955E-06
1,23034E-06
1,23704E-06
1,2723E-06
1,29257E-06
1,30341E-06
1,32433E-06
1,33168E-06
1,35613E-06
1,37077E-06
1,3972E-06
1,43014E-06
1,45919E-06
1,5154E-06
1,51526E-06
1,55593E-06
1,60421E-06
1,64378E-06
1,83743E-06
1,71783E-06
1,75885E-06
1,90522E-06
2,0594E-06
2,03298E-06
3,24719E-06
7,4682E-06
1,96135E-05
1,16959E-05
1,43352E-05
1,76156E-05
1,92273E-05
2,12531E-05
2,08216E-05
2,16651E-05
1,57215E-05
1,85122E-05
2,15533E-05
2,22161E-05
2,43501E-05
2,51157E-05
2,51488E-05
2,81713E-05
5,81825E-06
6,61826E-06
1,65662E-05
1,69781E-05
1,76369E-05
1,75964E-05
1,73942E-05
1,70137E-05
1,67368E-05
1,63633E-05
1,60599E-05
1,5612E-05
1,5176E-05
1,45366E-05
1,41963E-05
1,37898E-05
1,29392E-05
1,22197E-05
1,18579E-05
1,16332E-05
1,12162E-05
1,08299E-05
1,04256E-05
1,02095E-05
1,00306E-05
9,8241E-06
9,54498E-06
9,22807E-06
8,85113E-06
6,53633E-06
6,49912E-06
6,35429E-06
6,22011E-06
6,21012E-06
6,08483E-06
5,70205E-06
5,53177E-06
5,45882E-06
5,25587E-06
5,00324E-06
4,66752E-06
4,46155E-06
4,1937E-06
3,85591E-06
3,59201E-06
3,35361E-06
3,12193E-06
2,96889E-06
2,81066E-06
2,68337E-06
2,60161E-06
2,33929E-06
2,15793E-06
1,96919E-06
1,74967E-06
1,56918E-06
1,44824E-06
1,35439E-06
1,15112E-06
7,57951E-07
6,9296E-07
6,57159E-07
6,20841E-07
5,79645E-07
5,73111E-07
7,35791E-07
6,97415E-07
6,08298E-07
4,91311E-07
3,58991E-07
2,0591E-07
1,08087E-07
1,08491E-07
1,07679E-07
1,06809E-07
1,03268E-07
9,93087E-08
9,57454E-08
9,11113E-08
8,25653E-08
7,55816E-08
7,14316E-08
6,70581E-08
6,07349E-08
5,57049E-08
4,82768E-08
4,17017E-08
3,42483E-08
2,63051E-08
1,54214E-08
4,62321E-09
-3,94482E-10
-3,31646E-09
-7,95355E-09
-1,15103E-08
-1,53335E-08
-2,01076E-08
-2,54411E-08
-2,79671E-08
-3,17451E-08
-3,94467E-08
-4,43587E-08
-5,04221E-08
-5,57705E-08
-6,30392E-08
-7,0085E-08
-7,93616E-08
-9,41994E-08
-9,88363E-08
-1,11432E-07
-1,2426E-07
-1,32616E-07
-1,54843E-07
-1,71702E-07
-1,90036E-07
-2,08315E-07
-2,29728E-07
-2,54726E-07
-2,8011E-07
-3,067E-07
-3,32782E-07
-3,57751E-07
-3,84437E-07
-4,1115E-07
-4,38575E-07
-4,65644E-07
-4,96048E-07
-5,22474E-07
-5,51836E-07
-5,81509E-07
-6,0432E-07
-6,34864E-07
-6,66039E-07
-6,9495E-07
-8,13008E-07
-7,54981E-07
-7,8921E-07
-8,28068E-07
-8,66378E-07
-9,05679E-07
-9,53887E-07
-9,85975E-07
-9,52486E-07
-1,0004E-06
-1,05542E-06
-1,10657E-06
-1,15619E-06
-1,20758E-06
-1,2553E-06
-1,29723E-06
-1,36067E-06
-1,43233E-06
-1,48879E-06
-1,55965E-06
-1,64145E-06
-1,72129E-06
-1,80634E-06
-1,90436E-06
-1,98208E-06
-2,01856E-06
-2,08426E-06
-2,17623E-06
-2,24008E-06
-2,35855E-06
-2,4133E-06
-2,4863E-06
-2,55084E-06
-2,64401E-06
-2,66916E-06
-2,73043E-06
-2,90744E-06
-3,01141E-06
-3,09446E-06
-3,12691E-06
-3,19586E-06
-3,31824E-06
-3,32897E-06
-3,39082E-06
-3,54397E-06
-3,60947E-06
-3,58639E-06
-3,639E-06
-3,52226E-06
-3,5724E-06
-3,72174E-06
-3,8333E-06
-4,10639E-06
-4,11974E-06
-4,19096E-06
-4,35407E-06
-4,34787E-06
-4,56115E-06
-4,75611E-06
-5,13297E-06
-5,22639E-06
-5,25142E-06
-5,25534E-06
-5,24233E-06
-5,4383E-06
-5,43022E-06
-5,57067E-06
