-6,35856E-06
-6,13182E-06
-5,90502E-06
-5,67838E-06
-5,45202E-06
-5,22683E-06
-5,00339E-06
-4,78039E-06
-4,55901E-06
-4,34136E-06
-4,1274E-06
-3,9144E-06
-3,70347E-06
-3,49676E-06
-3,29367E-06
-3,09687E-06
-2,90006E-06
-2,704E-06
-2,51787E-06
-2,34156E-06
-2,1665E-06
-1,99733E-06
-1,83435E-06
-1,67776E-06
-1,52724E-06
-1,38533E-06
-1,24812E-06
-1,12176E-06
-1,00206E-06
-8,82027E-07
-7,75262E-07
-6,77823E-07
-5,87173E-07
-4,98979E-07
-4,21769E-07
-3,49421E-07
-2,84665E-07
-2,2524E-07
-1,72009E-07
-1,2247E-07
-8,10688E-08
-4,35037E-08
-1,08808E-08
1,81186E-08
4,03916E-08
6,19966E-08
7,94538E-08
9,58662E-08
1,09073E-07
1,20257E-07
1,30574E-07
1,38487E-07
1,45892E-07
1,53549E-07
1,6035E-07
1,65908E-07
1,73159E-07
1,78784E-07
1,83666E-07
1,91274E-07
1,95784E-07
1,9989E-07
2,06075E-07
2,11458E-07
2,16832E-07
2,23129E-07
2,29777E-07
2,38316E-07
2,47409E-07
2,5678E-07
2,78434E-07
2,97879E-07
3,26938E-07
3,64924E-07
4,1474E-07
4,72828E-07
