Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
83;0,180000007152557;-1,64090341314704E-08;-10969567;855,7373046875;
84;0,170000001788139;-1,64694675675037E-08;-10322131;865,8056640625;
85;0,159999996423721;-1,76897572146117E-08;-9044782;875,8740234375;
86;0,150000005960464;-1,76542105378985E-08;-8496557;885,9423828125;
87;0,140000000596046;-1,86467730145523E-08;-7508001,5;896,01171875;
88;0,129999995231628;-1,94156779542709E-08;-6695619,5;906,08203125;
89;0,119999997317791;-2,02490824108281E-08;-5926194,5;916,1494140625;
90;0,109999999403954;-2,13024033968168E-08;-5163736,5;926,2177734375;
91;0,100000001490116;-2,26886900378531E-08;-4407482,5;936,287109375;
92;0,0900000035762787;-2,40929178829674E-08;-3735537,75;946,3544921875;
93;0,0799999982118607;-2,57246828283542E-08;-3109853,75;956,4228515625;
94;0,0700000002980232;-2,77859673047942E-08;-2519257,25;966,4912109375;
95;0,0599999986588955;-2,8974858068409E-08;-2070760,75;976,560546875;
96;0,0500000007450581;-3,13762456016775E-08;-1593562,25;986,630859375;
97;0,0399999991059303;-3,43939490221601E-08;-1162995,25;996,7001953125;
98;0,0299999993294477;-3,72671813408942E-08;-804997,8125;1006,7685546875;
99;0,0199999995529652;-3,98374595533824E-08;-502040,03125;1016,8369140625;
100;0,00999999977648258;-4,27257589308283E-08;-234050,84375;1026,9052734375;
101;0;-4,72015351249411E-08;0;1036,974609375;
102;-0,00999999977648258;-5,03732060508355E-08;198518,234375;1047,0419921875;
103;-0,0199999995529652;-5,4528776161078E-08;366778,8125;1057,111328125;
104;-0,0299999993294477;-5,88929083278344E-08;509399,1875;1067,1806640625;
105;-0,0399999991059303;-6,45077733452126E-08;620080,3125;1077,25;
106;-0,0500000007450581;-7,03004658930695E-08;711232,875;1087,318359375;
107;-0,0599999986588955;-7,69744445960896E-08;779479,4375;1097,3876953125;
108;-0,0700000002980232;-8,40163139059769E-08;833171,5;1107,45703125;
109;-0,0799999982118607;-9,48540446188417E-08;843401;1117,525390625;
110;-0,0900000035762787;-1,03880104518339E-07;866383,4375;1127,595703125;
111;-0,100000001490116;-1,14055296762672E-07;876767,6875;1137,6630859375;
112;-0,109999999403954;-1,2593984877185E-07;873432,8125;1147,732421875;
113;-0,119999997317791;-1,38651188308359E-07;865481,1875;1157,8017578125;
114;-0,129999995231628;-1,52799572106233E-07;850787,6875;1167,87109375;
115;-0,140000000596046;-1,6822939130634E-07;832197,0625;1177,94140625;
116;-0,150000005960464;-1,84846527417903E-07;811484,0625;1188,009765625;
117;-0,159999996423721;-2,02565871632032E-07;789866,5;1198,080078125;
118;-0,170000001788139;-2,21117900878198E-07;768820,625;1208,1484375;
119;-0,180000007152557;-2,4014914856707E-07;749534,25;1218,21875;
120;-0,189999997615814;-2,6058239654958E-07;729135,9375;1228,287109375;
121;-0,200000002980232;-2,82709805787817E-07;707439,1875;1238,3564453125;
122;-0,209999993443489;-3,05287755963946E-07;687875,5625;1248,4267578125;
123;-0,219999998807907;-3,31048198631834E-07;664555,8125;1258,4951171875;
124;-0,230000004172325;-3,59427048124417E-07;639907,3125;1268,564453125;
125;-0,239999994635582;-3,87296182680075E-07;619680,75;1278,6328125;
126;-0,25;-4,15283892607476E-07;601997,8125;1288,701171875;
127;-0,259999990463257;-4,44481912609263E-07;584950,6875;1298,7705078125;
128;-0,270000010728836;-4,74852498655309E-07;568597,625;1308,83984375;
129;-0,280000001192093;-5,05500793224201E-07;553906,1875;1318,91015625;
130;-0,28999999165535;-5,36281959284679E-07;540760,3125;1328,978515625;
131;-0,300000011920929;-5,67863537526137E-07;528295,9375;1339,0478515625;
132;-0,310000002384186;-6,0023370451745E-07;516465,5;1349,1171875;
133;-0,319999992847443;-6,34233856544597E-07;504545,75;1359,18359375;
134;-0,330000013113022;-6,69241785544727E-07;493095,34375;1369,251953125;
135;-0,340000003576279;-7,03526382039854E-07;483279,6875;1379,3212890625;
136;-0,349999994039536;-7,40689586109511E-07;472532,625;1389,3876953125;
137;-0,360000014305115;-7,7597701420018E-07;463931,28125;1399,4560546875;
138;-0,370000004768372;-8,11877725936938E-07;455733,65625;1409,5224609375;
139;-0,379999995231628;-8,48288152610621E-07;447961;1419,5908203125;
140;-0,389999985694885;-8,84752410001965E-07;440801,28125;1429,65625;
141;-0,400000005960464;-9,21811647458526E-07;433928,125;1439,7216796875;
142;-0,409999996423721;-9,60453007792239E-07;426881,90625;1449,787109375;
143;-0,419999986886978;-9,99486019281903E-07;420215,96875;1459,845703125;
144;-0,430000007152557;-9,74179329205072E-07;441397,1875;1489,9931640625;
145;-0,439999997615814;-1,0240448773402E-06;429668,65625;1500,064453125;
146;-0,449999988079071;-1,07187804587738E-06;419823,875;1510,1328125;
147;-0,46000000834465;-1,11375186406804E-06;413018,40625;1520,2001953125;
148;-0,469999998807907;-1,1562417512323E-06;406489,375;1530,2685546875;
149;-0,479999989271164;-1,19716469271225E-06;400947,34375;1540,337890625;
150;-0,490000009536743;-1,23671497931355E-06;396210,9375;1550,40625;
151;-0,5;-1,28069200400205E-06;390413,9375;1560,474609375;
152;-0,509999990463257;-1,32063826185913E-06;386176,90625;1570,5439453125;
153;-0,519999980926514;-1,36138544348796E-06;381963,8125;1580,6142578125;
154;-0,529999971389771;-1,40787562941114E-06;376453,6875;1590,6845703125;
155;-0,540000021457672;-1,45420449371159E-06;371337,0625;1600,7529296875;
156;-0,550000011920929;-1,49985862663016E-06;366701,25;1610,8203125;
157;-0,560000002384186;-1,54955807829538E-06;361393,375;1620,890625;
158;-0,569999992847443;-1,59429589530191E-06;357524,59375;1630,9599609375;
159;-0,579999983310699;-1,63921197326999E-06;353828,53125;1641,0283203125;
160;-0,589999973773956;-1,68424151070212E-06;350306,03125;1651,095703125;
161;-0,600000023841858;-1,72957095401216E-06;346906,84375;1661,166015625;
162;-0,610000014305115;-1,77511765286908E-06;343639,1875;1671,234375;
163;-0,620000004768372;-1,82229882739193E-06;340229,59375;1681,3037109375;
164;-0,629999995231628;-1,86963598025613E-06;336964;1691,3720703125;
165;-0,639999985694885;-1,91263802662434E-06;334616,375;1701,4423828125;
166;-0,649999976158142;-1,9581598280638E-06;331944,28125;1711,5107421875;
167;-0,660000026226044;-2,00245222004014E-06;329595,90625;1721,580078125;
168;-0,670000016689301;-2,03824674827047E-06;328713,875;1731,650390625;
169;-0,680000007152557;-2,08216806640849E-06;326582,65625;1741,7197265625;
170;-0,689999997615814;-2,12801637644588E-06;324245,625;1751,7890625;
171;-0,699999988079071;-2,16678358810896E-06;323059,46875;1761,859375;
172;-0,709999978542328;-2,22069934352476E-06;319719,09375;1771,9267578125;
173;-0,720000028610229;-2,27398663810163E-06;316624,5625;1781,9951171875;
174;-0,730000019073486;-2,32367256103316E-06;314157,875;1792,0625;
175;-0,740000009536743;-2,35652373703488E-06;314021,875;1802,1298828125;
176;-0,75;-2,39910286836675E-06;312616,84375;1812,19921875;
177;-0,759999990463257;-2,44830675910634E-06;310418,625;1822,26953125;
178;-0,769999980926514;-2,48537457991915E-06;309812,4375;1832,3388671875;
179;-0,779999971389771;-2,53385974247067E-06;307830,75;1842,4072265625;
180;-0,790000021457672;-2,55748204835982E-06;308897,59375;1852,4765625;
181;-0,800000011920929;-2,58601653513324E-06;309356,125;1862,546875;
182;-0,810000002384186;-2,60886827163631E-06;310479,46875;1872,615234375;
183;-0,819999992847443;-2,64586788034649E-06;309917,21875;1882,6845703125;
184;-0,829999983310699;-2,67258383246372E-06;310560,875;1892,7548828125;
185;-0,839999973773956;-2,70830628323893E-06;310156,9375;1902,82421875;
186;-0,850000023841858;-2,74663557320309E-06;309469,53125;1912,892578125;
187;-0,860000014305115;-2,81855363937211E-06;305121,03125;1922,9599609375;
188;-0,870000004768372;-2,90581465378636E-06;299399,6875;1933,029296875;
189;-0,879999995231628;-2,9237464787002E-06;300983,6875;1943,099609375;
