Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
85;0,0900000035762787;-9,58105061954484E-08;-939354,25;875,9013671875;
86;0,100000001490116;7,11264158681502E-10;140594736;885,9697265625;
87;0,109999999403954;9,53673193748728E-08;1153435;896,0380859375;
88;0,119999997317791;1,76231239379376E-07;680923,5;906,1083984375;
89;0,129999995231628;2,63513669551685E-07;493333,03125;916,1787109375;
90;0,140000000596046;3,35055290179298E-07;417841,5;926,2470703125;
91;0,150000005960464;4,10466867606374E-07;365437,5625;936,314453125;
92;0,159999996423721;4,8261358642776E-07;331528,15625;946,3837890625;
93;0,170000001788139;5,53124436919461E-07;307344,9375;956,4521484375;
94;0,180000007152557;6,22212894541008E-07;289290,0625;966,521484375;
95;0,189999997615814;6,89693820277171E-07;275484,5625;976,58984375;
96;0,200000002980232;7,58312296511576E-07;263743,59375;986,65625;
97;0,209999993443489;8,25199151677225E-07;254484,015625;996,72265625;
98;0,219999998807907;8,91299976046867E-07;246830,484375;1006,787109375;
99;0,230000004172325;9,6140649930021E-07;239232,84375;1016,845703125;
100;0,239999994635582;8,61458033796225E-07;278597,4375;1046,9931640625;
101;0,25;8,66709797264775E-07;288447,1875;1067,1123046875;
102;0,259999990463257;9,47573312259919E-07;274385,09375;1077,171875;
103;0,270000010728836;8,98974462870683E-07;300342,25;1107,3203125;
104;0,280000001192093;9,2648087957059E-07;302218,875;1127,4384765625;
105;0,28999999165535;1,02809110558155E-06;282076,15625;1137,48828125;
106;0,300000011920929;9,48260151290015E-07;316368,90625;1177,681640625;
107;0,310000002384186;1,05923675164377E-06;292663,5625;1187,7490234375;
108;0,319999992847443;1,18054470021889E-06;271061,3125;1197,81640625;
109;0,330000013113022;1,32347190628934E-06;249344,171875;1207,8857421875;
110;0,340000003576279;1,47851653764519E-06;229960,234375;1217,955078125;
111;0,349999994039536;1,65851417932572E-06;211032,265625;1228,0263671875;
112;0,360000014305115;1,85752708148357E-06;193806,0625;1238,0966796875;
113;0,370000004768372;2,05965488930815E-06;179641,75;1248,1669921875;
114;0,379999995231628;2,27734108193545E-06;166861,25;1258,236328125;
115;0,389999985694885;2,48124001700489E-06;157179,46875;1268,3037109375;
116;0,400000005960464;2,67416385213437E-06;149579,46875;1278,3740234375;
117;0,409999996423721;2,84563316199637E-06;144080,40625;1288,4443359375;
118;0,419999986886978;2,99641806122963E-06;140167,359375;1298,5126953125;
119;0,430000007152557;3,11756207338476E-06;137928,296875;1308,5830078125;
120;0,439999997615814;3,22551522913272E-06;136412,3125;1318,650390625;
121;0,449999988079071;3,31884803017601E-06;135589,21875;1328,7197265625;
122;0,46000000834465;3,38926770382386E-06;135722,53125;1338,7880859375;
123;0,469999998807907;3,45246803590271E-06;136134,5;1348,8583984375;
124;0,479999989271164;3,50276923199999E-06;137034,4375;1358,9267578125;
125;0,490000009536743;3,54363351107168E-06;138276,15625;1368,9970703125;
126;0,5;3,5785178624792E-06;139722,65625;1379,06640625;
127;0,509999990463257;3,60767921847582E-06;141365,109375;1389,134765625;
128;0,519999980926514;3,63387221113953E-06;143098,03125;1399,2041015625;
129;0,529999971389771;3,65199525731441E-06;145126,140625;1409,275390625;
130;0,540000021457672;3,66608173862915E-06;147296,234375;1419,3447265625;
131;0,550000011920929;3,67823326996586E-06;149528,3125;1429,4130859375;
132;0,560000002384186;3,68456494470593E-06;151985,375;1439,4814453125;
133;0,569999992847443;3,68942232853442E-06;154495,734375;1449,55078125;
134;0,579999983310699;3,68822361451748E-06;157257,265625;1459,619140625;
135;0,589999973773956;3,6983788049838E-06;159529,359375;1469,6875;
136;0,600000023841858;3,6941817143088E-06;162417,578125;1479,755859375;
137;0,610000014305115;3,68942573913955E-06;165337,390625;1489,826171875;
138;0,620000004768372;3,69676581613021E-06;167714,171875;1499,8955078125;
139;0,629999995231628;3,68416112905834E-06;171002,296875;1509,9638671875;
140;0,639999985694885;3,69711278835894E-06;173108,046875;1520,0322265625;
141;0,649999976158142;3,70896691492817E-06;175250,953125;1530,099609375;
142;0,660000026226044;3,71981809621502E-06;177428,03125;1540,1689453125;
143;0,670000016689301;3,74497631128179E-06;178906,34375;1550,2373046875;
144;0,680000007152557;3,76555476577778E-06;180584,28125;1560,306640625;
145;0,689999997615814;3,80140386369021E-06;181511,890625;1570,375;
146;0,699999988079071;3,83605720344349E-06;182479,03125;1580,4453125;
147;0,709999978542328;3,89544084100635E-06;182264,34375;1590,5126953125;
148;0,720000028610229;3,95384631701745E-06;182101,171875;1600,58203125;
149;0,730000019073486;4,04156980948756E-06;180622,890625;1610,6513671875;
150;0,740000009536743;4,1064590732276E-06;180203,921875;1620,7197265625;
151;0,75;4,19236266679945E-06;178896,734375;1630,7880859375;
