Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
81;0,200000002980232;7,55815534603244E-08;2646148,25;865,7685546875;
82;0,189999997615814;7,14315575578439E-08;2659888,75;875,837890625;
83;0,180000007152557;6,70580675432575E-08;2684241;885,9091796875;
84;0,170000001788139;6,07348837888821E-08;2799050,5;895,978515625;
85;0,159999996423721;5,57049162352996E-08;2872277,75;906,046875;
86;0,150000005960464;4,82767816833984E-08;3107083,75;916,1162109375;
87;0,140000000596046;4,17017176346235E-08;3357176;926,18359375;
88;0,129999995231628;3,42482628923335E-08;3795812,75;936,251953125;
89;0,119999997317791;2,63051180837692E-08;4561850;946,3203125;
90;0,109999999403954;1,54213513070545E-08;7132967,5;956,3896484375;
91;0,100000001490116;4,62321292360457E-09;21629980;966,4599609375;
92;0,0900000035762787;-3,94482474463942E-10;-228147024;976,529296875;
93;0,0799999982118607;-3,31645910733869E-09;-24122112;986,5966796875;
94;0,0700000002980232;-7,95354715421581E-09;-8801105;996,6650390625;
95;0,0599999986588955;-1,15103091502533E-08;-5212718,5;1006,734375;
96;0,0500000007450581;-1,53335406594124E-08;-3260825,5;1016,802734375;
97;0,0399999991059303;-2,01076435502046E-08;-1989293,25;1026,873046875;
98;0,0299999993294477;-2,54411318678649E-08;-1179192,75;1036,94140625;
99;0,0199999995529652;-2,7967145044272E-08;-715124,8125;1047,0107421875;
100;0,00999999977648258;-3,1745127415661E-08;-315008,96875;1057,0791015625;
101;0;-3,94467463138426E-08;0;1067,1494140625;
102;-0,00999999977648258;-4,43586678500196E-08;225435,078125;1077,2177734375;
103;-0,0199999995529652;-5,04220842856284E-08;396651,59375;1087,2861328125;
104;-0,0299999993294477;-5,57704602499598E-08;537919,1875;1097,3564453125;
105;-0,0399999991059303;-6,30391880918069E-08;634525,9375;1107,42578125;
106;-0,0500000007450581;-7,00850364410144E-08;713419,0625;1117,494140625;
107;-0,0599999986588955;-7,93616266037134E-08;756032,875;1127,5625;
108;-0,0700000002980232;-9,41993576475397E-08;743104,875;1137,6328125;
109;-0,0799999982118607;-9,88362813814092E-08;809419,375;1147,701171875;
110;-0,0900000035762787;-1,11431816662844E-07;807668,8125;1157,771484375;
111;-0,100000001490116;-1,24260324696479E-07;804762,125;1167,83984375;
112;-0,109999999403954;-1,3261643516671E-07;829459,8125;1177,9072265625;
113;-0,119999997317791;-1,54842595634364E-07;774980,5625;1187,9755859375;
114;-0,129999995231628;-1,71702154716513E-07;757125;1198,044921875;
115;-0,140000000596046;-1,90035720493142E-07;736703,625;1208,11328125;
116;-0,150000005960464;-2,08315114491597E-07;720063;1218,1826171875;
117;-0,159999996423721;-2,29727731948515E-07;696476,625;1228,251953125;
118;-0,170000001788139;-2,54726415960249E-07;667382,6875;1238,3193359375;
119;-0,180000007152557;-2,80110157291347E-07;642604,375;1248,3896484375;
120;-0,189999997615814;-3,06700371766055E-07;619497,125;1258,4560546875;
121;-0,200000002980232;-3,32781894485379E-07;600994,25;1268,5263671875;
122;-0,209999993443489;-3,57750650437083E-07;587001;1278,5947265625;
123;-0,219999998807907;-3,84436930289667E-07;572265,5;1288,6640625;
124;-0,230000004172325;-4,11150494983303E-07;559405,875;1298,732421875;
125;-0,239999994635582;-4,38574915051504E-07;547226,9375;1308,8017578125;
126;-0,25;-4,65643950064987E-07;536890,875;1318,87109375;
127;-0,259999990463257;-4,96047960041324E-07;524142,84375;1328,94140625;
128;-0,270000010728836;-5,22473897035525E-07;516772,25;1339,009765625;
129;-0,280000001192093;-5,51836308204656E-07;507396,84375;1349,078125;
130;-0,28999999165535;-5,81509254971024E-07;498702,28125;1359,146484375;
131;-0,300000011920929;-6,04320234742772E-07;496425,5625;1369,2138671875;
132;-0,310000002384186;-6,34864477433439E-07;488293,1875;1379,283203125;
133;-0,319999992847443;-6,66038545205083E-07;480452,65625;1389,3515625;
134;-0,330000013113022;-6,94950415436324E-07;474854,03125;1399,4189453125;
135;-0,340000003576279;-8,13008114164404E-07;418200;1409,4873046875;
136;-0,349999994039536;-7,54981101636076E-07;463587,75;1419,5556640625;
137;-0,360000014305115;-7,89209650520206E-07;456152,5625;1429,623046875;
138;-0,370000004768372;-8,28067584279779E-07;446823,4375;1439,6884765625;
139;-0,379999995231628;-8,66377661168372E-07;438607,78125;1449,7529296875;
140;-0,389999985694885;-9,05678518847708E-07;430616,375;1459,8173828125;
141;-0,400000005960464;-9,53886683419114E-07;419337,03125;1469,8798828125;
142;-0,409999996423721;-9,85975134426553E-07;415832;1479,9365234375;
143;-0,419999986886978;-9,52485663674452E-07;440951,5;1510,0849609375;
144;-0,430000007152557;-1,00040074357821E-06;429827,75;1520,1552734375;
145;-0,439999997615814;-1,05541994344094E-06;416895,65625;1530,224609375;
146;-0,449999988079071;-1,10656822016608E-06;406662,65625;1540,2939453125;
147;-0,46000000834465;-1,15619423013413E-06;397857,03125;1550,36328125;
148;-0,469999998807907;-1,20757590593712E-06;389209,5;1560,4326171875;
149;-0,479999989271164;-1,25529948036274E-06;382378,875;1570,5;
150;-0,490000009536743;-1,2972315062143E-06;377727,5;1580,5703125;
151;-0,5;-1,36066535105783E-06;367467,28125;1590,640625;
152;-0,509999990463257;-1,43233035032608E-06;356063,09375;1600,708984375;
153;-0,519999980926514;-1,48878939398855E-06;349277,0625;1610,7783203125;
154;-0,529999971389771;-1,55965460635343E-06;339818,8125;1620,84765625;
155;-0,540000021457672;-1,64145262715465E-06;328976,90625;1630,9169921875;
156;-0,550000011920929;-1,7212878447026E-06;319528,21875;1640,9873046875;
157;-0,560000002384186;-1,8063428797177E-06;310018,65625;1651,0576171875;
158;-0,569999992847443;-1,90435764579888E-06;299313,53125;1661,12890625;
159;-0,579999983310699;-1,98207703761E-06;292622,3125;1671,1982421875;
160;-0,589999973773956;-2,01856232706632E-06;292287,21875;1681,267578125;
161;-0,600000023841858;-2,08426308745402E-06;287871,53125;1691,3349609375;
162;-0,610000014305115;-2,17622823583952E-06;280301,5;1701,404296875;
163;-0,620000004768372;-2,24008044824586E-06;276775,78125;1711,474609375;
164;-0,629999995231628;-2,35855486607761E-06;267112,71875;1721,54296875;
165;-0,639999985694885;-2,41330189965083E-06;265196,8125;1731,6123046875;
166;-0,649999976158142;-2,48630271926231E-06;261432,359375;1741,6806640625;
167;-0,660000026226044;-2,55084387390525E-06;258737,921875;1751,7490234375;
168;-0,670000016689301;-2,64400568994461E-06;253403,390625;1761,8193359375;
169;-0,680000007152557;-2,66916049440624E-06;254761,75;1771,888671875;
170;-0,689999997615814;-2,73042792287015E-06;252707,640625;1781,95703125;
171;-0,699999988079071;-2,90744242192886E-06;240761,421875;1792,0263671875;
172;-0,709999978542328;-3,01140948977263E-06;235769,984375;1802,0966796875;
173;-0,720000028610229;-3,09446272694913E-06;232673,671875;1812,1669921875;
174;-0,730000019073486;-3,12690917780856E-06;233457,375;1822,2373046875;
175;-0,740000009536743;-3,19585979013937E-06;231549,578125;1832,3046875;
176;-0,75;-3,31824344357301E-06;226023,203125;1842,373046875;
177;-0,759999990463257;-3,32897434418555E-06;228298,546875;1852,44140625;
178;-0,769999980926514;-3,39081907441141E-06;227083,765625;1862,5107421875;
179;-0,779999971389771;-3,54397275259544E-06;220091,984375;1872,580078125;
180;-0,790000021457672;-3,60947046829097E-06;218868,671875;1882,650390625;
181;-0,800000011920929;-3,58638953912305E-06;223065,5625;1892,71875;
182;-0,810000002384186;-3,63899675903667E-06;222588,828125;1902,787109375;
183;-0,819999992847443;-3,52226174982206E-06;232804,953125;1912,8544921875;
184;-0,829999983310699;-3,57239810000465E-06;232336,921875;1922,923828125;
185;-0,839999973773956;-3,72173781215679E-06;225701;1932,9921875;
186;-0,850000023841858;-3,83330097974977E-06;221741,015625;1943,0615234375;
187;-0,860000014305115;-4,10639449910377E-06;209429,46875;1953,1298828125;
188;-0,870000004768372;-4,11974269809434E-06;211178,234375;1963,19921875;
189;-0,879999995231628;-4,19096159021137E-06;209975,671875;1973,2685546875;
190;-0,889999985694885;-4,35406946053263E-06;204406,46875;1983,3369140625;
191;-0,899999976158142;-4,34787079939269E-06;206997,859375;1993,40625;
192;-0,910000026226044;-4,5611468522111E-06;199511,234375;2003,4755859375;
193;-0,920000016689301;-4,7561120481987E-06;193435,3125;2013,544921875;
194;-0,930000007152557;-5,13297072757268E-06;181181,625;2023,615234375;
195;-0,939999997615814;-5,22638674738118E-06;179856,578125;2033,6845703125;
196;-0,949999988079071;-5,25141604157398E-06;180903,578125;2043,7548828125;
197;-0,959999978542328;-5,25533914697007E-06;182671,359375;2053,8232421875;
198;-0,970000028610229;-5,24232928000856E-06;185032,265625;2063,8935546875;
199;-0,980000019073486;-5,43830174137838E-06;180203,3125;2073,962890625;
200;-0,990000009536743;-5,43022451893194E-06;182312,90625;2084,03125;
201;-1;-5,57066550754826E-06;179511,765625;2094,1015625;
